Sample in Buffer,Sample in Window,TRIGGER,sample_data[7:0],wr_en,wr_addr[10:0],wr_data[7:0],capturing,triggered,capture_done,trigger_index[10:0],trigger_enable_state,trigger_mode_sel[1:0],config_channel_idx[2:0],btn_trigger_pulse,btn_channel_pulse,btn_type_pulse,btn_mode_pulse,curr_trig_cfg_ext[7:0],p_0_in,sw_test_pattern_IBUF[1:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,BINARY,HEX,HEX,BINARY,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,BINARY,HEX,HEX
1915,1915,0,01110100,1,37d,01110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1916,1916,0,01110101,1,37e,01110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1917,1917,0,01110110,1,37f,01110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1918,1918,0,01110111,1,380,01110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1919,1919,0,01111000,1,381,01110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1920,1920,0,01111001,1,382,01111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1921,1921,0,01111010,1,383,01111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1922,1922,0,01111011,1,384,01111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1923,1923,0,01111100,1,385,01111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1924,1924,0,01111101,1,386,01111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1925,1925,0,01111110,1,387,01111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1926,1926,0,01111111,1,388,01111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1927,1927,0,10000000,1,389,01111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1928,1928,0,10000001,1,38a,10000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1929,1929,0,10000010,1,38b,10000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1930,1930,0,10000011,1,38c,10000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1931,1931,0,10000100,1,38d,10000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1932,1932,0,10000101,1,38e,10000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1933,1933,0,10000110,1,38f,10000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1934,1934,0,10000111,1,390,10000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1935,1935,0,10001000,1,391,10000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1936,1936,0,10001001,1,392,10001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1937,1937,0,10001010,1,393,10001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1938,1938,0,10001011,1,394,10001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1939,1939,0,10001100,1,395,10001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1940,1940,0,10001101,1,396,10001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1941,1941,0,10001110,1,397,10001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1942,1942,0,10001111,1,398,10001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1943,1943,0,10010000,1,399,10001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1944,1944,0,10010001,1,39a,10010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1945,1945,0,10010010,1,39b,10010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1946,1946,0,10010011,1,39c,10010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1947,1947,0,10010100,1,39d,10010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1948,1948,0,10010101,1,39e,10010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1949,1949,0,10010110,1,39f,10010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1950,1950,0,10010111,1,3a0,10010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1951,1951,0,10011000,1,3a1,10010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1952,1952,0,10011001,1,3a2,10011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1953,1953,0,10011010,1,3a3,10011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1954,1954,0,10011011,1,3a4,10011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1955,1955,0,10011100,1,3a5,10011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1956,1956,0,10011101,1,3a6,10011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1957,1957,0,10011110,1,3a7,10011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1958,1958,0,10011111,1,3a8,10011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1959,1959,0,10100000,1,3a9,10011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1960,1960,0,10100001,1,3aa,10100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1961,1961,0,10100010,1,3ab,10100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1962,1962,0,10100011,1,3ac,10100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1963,1963,0,10100100,1,3ad,10100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1964,1964,0,10100101,1,3ae,10100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1965,1965,0,10100110,1,3af,10100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1966,1966,0,10100111,1,3b0,10100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1967,1967,0,10101000,1,3b1,10100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1968,1968,0,10101001,1,3b2,10101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1969,1969,0,10101010,1,3b3,10101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1970,1970,0,10101011,1,3b4,10101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1971,1971,0,10101100,1,3b5,10101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1972,1972,0,10101101,1,3b6,10101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1973,1973,0,10101110,1,3b7,10101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1974,1974,0,10101111,1,3b8,10101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1975,1975,0,10110000,1,3b9,10101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1976,1976,0,10110001,1,3ba,10110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1977,1977,0,10110010,1,3bb,10110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1978,1978,0,10110011,1,3bc,10110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1979,1979,0,10110100,1,3bd,10110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1980,1980,0,10110101,1,3be,10110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1981,1981,0,10110110,1,3bf,10110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1982,1982,0,10110111,1,3c0,10110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1983,1983,0,10111000,1,3c1,10110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1984,1984,0,10111001,1,3c2,10111000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1985,1985,0,10111010,1,3c3,10111001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1986,1986,0,10111011,1,3c4,10111010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1987,1987,0,10111100,1,3c5,10111011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1988,1988,0,10111101,1,3c6,10111100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1989,1989,0,10111110,1,3c7,10111101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1990,1990,0,10111111,1,3c8,10111110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1991,1991,0,11000000,1,3c9,10111111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1992,1992,0,11000001,1,3ca,11000000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1993,1993,0,11000010,1,3cb,11000001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1994,1994,0,11000011,1,3cc,11000010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1995,1995,0,11000100,1,3cd,11000011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1996,1996,0,11000101,1,3ce,11000100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1997,1997,0,11000110,1,3cf,11000101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1998,1998,0,11000111,1,3d0,11000110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
1999,1999,0,11001000,1,3d1,11000111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2000,2000,0,11001001,1,3d2,11001000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2001,2001,0,11001010,1,3d3,11001001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2002,2002,0,11001011,1,3d4,11001010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2003,2003,0,11001100,1,3d5,11001011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2004,2004,0,11001101,1,3d6,11001100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2005,2005,0,11001110,1,3d7,11001101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2006,2006,0,11001111,1,3d8,11001110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2007,2007,0,11010000,1,3d9,11001111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2008,2008,0,11010001,1,3da,11010000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2009,2009,0,11010010,1,3db,11010001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2010,2010,0,11010011,1,3dc,11010010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2011,2011,0,11010100,1,3dd,11010011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2012,2012,0,11010101,1,3de,11010100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2013,2013,0,11010110,1,3df,11010101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2014,2014,0,11010111,1,3e0,11010110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2015,2015,0,11011000,1,3e1,11010111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2016,2016,0,11011001,1,3e2,11011000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2017,2017,0,11011010,1,3e3,11011001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2018,2018,0,11011011,1,3e4,11011010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2019,2019,0,11011100,1,3e5,11011011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2020,2020,0,11011101,1,3e6,11011100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2021,2021,0,11011110,1,3e7,11011101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2022,2022,0,11011111,1,3e8,11011110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2023,2023,0,11100000,1,3e9,11011111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2024,2024,0,11100001,1,3ea,11100000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2025,2025,0,11100010,1,3eb,11100001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2026,2026,0,11100011,1,3ec,11100010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2027,2027,0,11100100,1,3ed,11100011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2028,2028,0,11100101,1,3ee,11100100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2029,2029,0,11100110,1,3ef,11100101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2030,2030,0,11100111,1,3f0,11100110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2031,2031,0,11101000,1,3f1,11100111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2032,2032,0,11101001,1,3f2,11101000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2033,2033,0,11101010,1,3f3,11101001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2034,2034,0,11101011,1,3f4,11101010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2035,2035,0,11101100,1,3f5,11101011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2036,2036,0,11101101,1,3f6,11101100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2037,2037,0,11101110,1,3f7,11101101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2038,2038,0,11101111,1,3f8,11101110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2039,2039,0,11110000,1,3f9,11101111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2040,2040,0,11110001,1,3fa,11110000,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2041,2041,0,11110010,1,3fb,11110001,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2042,2042,0,11110011,1,3fc,11110010,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2043,2043,0,11110100,1,3fd,11110011,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2044,2044,0,11110101,1,3fe,11110100,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2045,2045,0,11110110,1,3ff,11110101,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2046,2046,0,11110111,1,400,11110110,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
2047,2047,0,11111000,1,401,11110111,1,1,0,001,1,0,3,0,0,0,0,00000101,1,0
